0.06720471382141113
0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.274 | MinDCF =0.244
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.171 | MinDCF =0.800
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Raw | Calibrated | PCA = 8 | ActDCF =6.689 | MinDCF =0.836
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 8 | ActDCF =7.935 | MinDCF =1.000
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.887 | MinDCF =0.782
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.788
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.936 | MinDCF =0.928
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.932
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.288 | MinDCF =0.582
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 8 | ActDCF =0.837 | MinDCF =0.581
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.540 | MinDCF =0.303
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 8 | ActDCF =0.822 | MinDCF =0.304
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.115 | MinDCF =0.959
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Raw | Calibrated | PCA = 8 | ActDCF =7.380 | MinDCF =0.969
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.691 | MinDCF =1.000
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.658 | MinDCF =0.520
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.552
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.892 | MinDCF =0.860
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Raw | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.934
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.580 | MinDCF =0.576
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 8 | ActDCF =0.753 | MinDCF =0.576
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.541 | MinDCF =0.286
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 8 | ActDCF =0.721 | MinDCF =0.288
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.834 | MinDCF =0.810
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 8 | ActDCF =6.461 | MinDCF =0.814
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.742 | MinDCF =0.601
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.974 | MinDCF =0.608
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.548 | MinDCF =0.333
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =0.971 | MinDCF =0.334
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.737 | MinDCF =0.957
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 8 | ActDCF =8.737 | MinDCF =0.967
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.997 | MinDCF =0.286
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.411 | MinDCF =0.283
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.186
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.403 | MinDCF =0.186
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.607
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =3.619 | MinDCF =0.618
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.317
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.456 | MinDCF =0.315
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.205
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.449 | MinDCF =0.205
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.763
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =4.035 | MinDCF =0.764
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.414
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.767 | MinDCF =0.414
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.247
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.760 | MinDCF =0.246
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.854
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =6.830 | MinDCF =0.825
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.686
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.918 | MinDCF =0.687
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.375
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.915 | MinDCF =0.375
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.895
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =8.233 | MinDCF =0.894
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.751
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.944 | MinDCF =0.752
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.412
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.941 | MinDCF =0.411
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.981
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =8.463 | MinDCF =0.979
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.877
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.978 | MinDCF =0.876
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.502
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.978 | MinDCF =0.500
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.979
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =8.803 | MinDCF =0.979
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.947
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.949
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.602
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.604
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.983
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.982
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.953
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.954
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.629
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.629
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.977
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.977
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.952
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.955
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.685
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.686
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.974
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.973
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.962
0.9 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.963
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.725
0.9 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.724
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.975
0.9 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.975
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.997 | MinDCF =0.267
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.386 | MinDCF =0.268
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.174
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.375 | MinDCF =0.177
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.566
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =3.367 | MinDCF =0.592
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.314
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.446 | MinDCF =0.314
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.201
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.439 | MinDCF =0.203
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.708
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =3.947 | MinDCF =0.717
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.322
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.487 | MinDCF =0.323
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.210
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.481 | MinDCF =0.212
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.771
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =4.320 | MinDCF =0.743
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.437
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.766 | MinDCF =0.437
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.264
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.762 | MinDCF =0.263
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.913
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =6.852 | MinDCF =0.895
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.678
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.908 | MinDCF =0.676
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.400
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =0.905 | MinDCF =0.400
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.945
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 8 | ActDCF =8.145 | MinDCF =0.953
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.819
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.991 | MinDCF =0.820
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.537
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =0.991 | MinDCF =0.537
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.954
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 8 | ActDCF =8.923 | MinDCF =0.950
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.853
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.851
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.593
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.589
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.984
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.984
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.896
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.899
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.605
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.607
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.976
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.976
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.948
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.951
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.586
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.591
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.974
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.973
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.950
0.9 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.952
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.600
0.9 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.601
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.973
0.9 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.973
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =8.993 | MinDCF =0.267
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.394 | MinDCF =0.267
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.999 | MinDCF =0.177
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =0.384 | MinDCF =0.176
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 8 | ActDCF =0.999 | MinDCF =0.608
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 8 | ActDCF =3.443 | MinDCF =0.617
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.311
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.439 | MinDCF =0.312
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.200
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =0.432 | MinDCF =0.200
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.725
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 8 | ActDCF =3.881 | MinDCF =0.737
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.328
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.522 | MinDCF =0.328
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.215
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =0.516 | MinDCF =0.215
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.766
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 8 | ActDCF =4.638 | MinDCF =0.761
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.441
0.9 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.764 | MinDCF =0.441
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.260
0.9 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =0.761 | MinDCF =0.260
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.896
0.9 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 8 | ActDCF =6.841 | MinDCF =0.872
