0.1 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.993
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.483 | MinDCF =0.773
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.5994842503189409 | Raw | Calibrated | PCA = 10 | ActDCF =3.483 | MinDCF =0.773
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.098 | MinDCF =0.866
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.365 | MinDCF =0.866
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.388 | MinDCF =0.381
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =0.465 | MinDCF =0.381
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.785 | MinDCF =0.836
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =3.284 | MinDCF =0.836
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.500 | MinDCF =0.827
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =1.386 | MinDCF =0.827
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.392 | MinDCF =0.360
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =0.414 | MinDCF =0.360
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.423 | MinDCF =0.865
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =2.750 | MinDCF =0.865
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.546 | MinDCF =0.842
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =1.369 | MinDCF =0.842
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.393 | MinDCF =0.358
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =0.410 | MinDCF =0.358
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.385 | MinDCF =0.854
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =2.733 | MinDCF =0.854
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.552 | MinDCF =0.833
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =1.387 | MinDCF =0.833
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.392 | MinDCF =0.357
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =0.415 | MinDCF =0.357
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.371 | MinDCF =0.852
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =2.764 | MinDCF =0.852
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.543 | MinDCF =0.830
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =1.412 | MinDCF =0.830
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.390 | MinDCF =0.359
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.359
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.356 | MinDCF =0.838
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =2.854 | MinDCF =0.838
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.580 | MinDCF =0.834
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =1.418 | MinDCF =0.834
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.394 | MinDCF =0.356
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =0.420 | MinDCF =0.356
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.360 | MinDCF =0.833
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =2.782 | MinDCF =0.833
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.569 | MinDCF =0.839
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =1.425 | MinDCF =0.839
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.390 | MinDCF =0.361
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.361
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.330 | MinDCF =0.830
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =2.841 | MinDCF =0.830
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.564 | MinDCF =0.839
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =1.432 | MinDCF =0.839
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.391 | MinDCF =0.364
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.364
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.343 | MinDCF =0.825
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =2.842 | MinDCF =0.825
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.555 | MinDCF =0.840
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =1.438 | MinDCF =0.840
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.388 | MinDCF =0.362
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.362
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.328 | MinDCF =0.822
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =2.828 | MinDCF =0.822
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.569 | MinDCF =0.840
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =1.438 | MinDCF =0.840
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.390 | MinDCF =0.362
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =0.427 | MinDCF =0.362
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.330 | MinDCF =0.817
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =2.828 | MinDCF =0.817
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.564 | MinDCF =0.840
0.5 | 0.1 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.431 | MinDCF =0.840
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.391 | MinDCF =0.363
0.5 | 0.5 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.426 | MinDCF =0.363
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.343 | MinDCF =0.817
0.5 | 0.9 | SVM Linear | K = 0.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =2.827 | MinDCF =0.817
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.115 | MinDCF =0.819
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =1.374 | MinDCF =0.819
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.373 | MinDCF =0.365
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =0.415 | MinDCF =0.365
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.613 | MinDCF =0.897
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =2.777 | MinDCF =0.897
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.109 | MinDCF =0.832
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =1.390 | MinDCF =0.832
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.374 | MinDCF =0.365
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =0.411 | MinDCF =0.365
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.626 | MinDCF =0.878
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =2.721 | MinDCF =0.878
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.048 | MinDCF =0.841
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =1.350 | MinDCF =0.841
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.371 | MinDCF =0.356
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =0.404 | MinDCF =0.356
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.663 | MinDCF =0.869
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =2.688 | MinDCF =0.869
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.061 | MinDCF =0.834
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =1.334 | MinDCF =0.834
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.371 | MinDCF =0.349
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =0.400 | MinDCF =0.349
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.650 | MinDCF =0.863
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =2.671 | MinDCF =0.863
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.011 | MinDCF =0.826
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =1.328 | MinDCF =0.826
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.367 | MinDCF =0.353
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =0.401 | MinDCF =0.353
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.659 | MinDCF =0.860
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =2.685 | MinDCF =0.860
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.041 | MinDCF =0.830
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =1.352 | MinDCF =0.830
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.370 | MinDCF =0.355
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =0.405 | MinDCF =0.355
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.841
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =2.702 | MinDCF =0.841
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.041 | MinDCF =0.836
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =1.356 | MinDCF =0.836
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.370 | MinDCF =0.356
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =0.410 | MinDCF =0.356
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.838
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =2.746 | MinDCF =0.838
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.033 | MinDCF =0.843
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =1.364 | MinDCF =0.843
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.357
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =0.411 | MinDCF =0.357
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.832
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =2.747 | MinDCF =0.832
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.041 | MinDCF =0.845
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =1.364 | MinDCF =0.845
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.370 | MinDCF =0.358
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =0.411 | MinDCF =0.358
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.827
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 0.5994842503189409 | Normalized | Calibrated | PCA = 10 | ActDCF =2.747 | MinDCF =0.827
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.033 | MinDCF =0.847
0.5 | 0.1 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =1.367 | MinDCF =0.847
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.359
0.5 | 0.5 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =0.414 | MinDCF =0.359
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.826
0.5 | 0.9 | SVM Linear | K = 1.0 | C = 1.0 | Normalized | Calibrated | PCA = 10 | ActDCF =2.777 | MinDCF =0.826
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.075 | MinDCF =0.817
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =1.378 | MinDCF =0.817
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.378 | MinDCF =0.365
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =0.413 | MinDCF =0.365
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.710 | MinDCF =0.889
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.01 | Normalized | Calibrated | PCA = 10 | ActDCF =2.749 | MinDCF =0.889
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.077 | MinDCF =0.832
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =1.374 | MinDCF =0.832
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.374 | MinDCF =0.363
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =0.415 | MinDCF =0.363
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.666 | MinDCF =0.885
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.016681005372000592 | Normalized | Calibrated | PCA = 10 | ActDCF =2.777 | MinDCF =0.885
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.026 | MinDCF =0.843
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =1.368 | MinDCF =0.843
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.359
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =0.409 | MinDCF =0.359
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.661 | MinDCF =0.872
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.027825594022071243 | Normalized | Calibrated | PCA = 10 | ActDCF =2.719 | MinDCF =0.872
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.046 | MinDCF =0.837
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =1.334 | MinDCF =0.837
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.350
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =0.400 | MinDCF =0.350
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.648 | MinDCF =0.862
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.046415888336127774 | Normalized | Calibrated | PCA = 10 | ActDCF =2.671 | MinDCF =0.862
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.011 | MinDCF =0.830
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =1.326 | MinDCF =0.830
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.367 | MinDCF =0.353
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =0.400 | MinDCF =0.353
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.659 | MinDCF =0.860
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.0774263682681127 | Normalized | Calibrated | PCA = 10 | ActDCF =2.670 | MinDCF =0.860

0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.026 | MinDCF =0.831
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =1.352 | MinDCF =0.831

0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.354
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =0.405 | MinDCF =0.354

0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.661 | MinDCF =0.842
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.1291549665014884 | Normalized | Calibrated | PCA = 10 | ActDCF =2.702 | MinDCF =0.842

0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.041 | MinDCF =0.836
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =1.356 | MinDCF =0.836
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.370 | MinDCF =0.356
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =0.410 | MinDCF =0.356
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.839
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.21544346900318834 | Normalized | Calibrated | PCA = 10 | ActDCF =2.746 | MinDCF =0.839
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =2.033 | MinDCF =0.845
0.5 | 0.1 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =1.362 | MinDCF =0.845
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =0.369 | MinDCF =0.357
0.5 | 0.5 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =0.409 | MinDCF =0.357
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Uncalibrated | PCA = 10 | ActDCF =1.662 | MinDCF =0.833
0.5 | 0.9 | SVM Linear | K = 10.0 | C = 0.3593813663804626 | Normalized | Calibrated | PCA = 10 | ActDCF =2.732 | MinDCF =0.833
